Data Type,Source File ,Supplier Name,Destination Country,Time_Period ,Time Period Year,Time Period Month,Location,Raw Cost Breakdown,Resin Index Type,Forecast Resin Index Type,Mapping Columns,Column Required for Calculation,Value ,TLC Formula
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,October 2026,2026,10,VRJ1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,2304.6091876221494,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.01,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1773.8888888888887,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1773.8888888888887,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1773.8888888888887,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,12492.14422368,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VMG11,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,2387.8248,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.04,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1773.8888888888887,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1773.8888888888887,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1773.8888888888887,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,12141.349748879999,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VPE1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,2320.7717999999995,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.025,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1773.8888888888887,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1773.8888888888887,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1773.8888888888887,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,12316.74698628,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,November 2026,2026,11,VRJ1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,2354.2983,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.01,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1824.5714285714284,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1824.5714285714284,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1824.5714285714284,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,12822.893299919999,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VMG11,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,2451.0461999999998,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.04,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1824.5714285714284,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1824.5714285714284,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1824.5714285714284,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,12462.076125839998,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VPE1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,2382.0773999999997,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.025,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1824.5714285714284,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1824.5714285714284,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1824.5714285714284,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,12642.484712880001,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,December 2026,2026,12,VRJ1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,2416.5618,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
