source_file,sheet_name,metric_row,metric_name,column_letter,period_raw,period_normalized,value_raw
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,C,,,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,D,ICIS China MID (n-1). ,ICIS China MID (n-1). ,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,E,May-18,May-18,1330
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,F,Jun-18,Jun-18,1280
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,G,Jul-18,Jul-18,1279.380005
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,H,Ago-18,Ago-18,1275.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,I,Sep-18,Sep-18,1330
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,J,Oct-18,Oct-18,1266.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,K,Nov-18,Nov-18,1125
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,L,Dic-18,Dic-18,1058.130005
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,M,Jan-19,Jan-19,1035
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,N,Feb-19,Feb-19,1077.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,O,Mar-19,Mar-19,1096.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,P,Abr-19,Abr-19,1101.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,Q,May-19,May-19,1004.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,R,Jun-19,Jun-19,926.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,S,Jul-19,Jul-19,966.88000499999998
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,T,Ago-19,Ago-19,889
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,U,Sep-19,Sep-19,868.75
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,V,Oct-19,Oct-19,840
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,W,Nov-19,Nov-19,818.75
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,X,Dic-19,Dic-19,824.38000499999998
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,Y,Jan-20,Jan-20,840
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,Z,Feb-20,Feb-20,840
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AA,Mar-20,Mar-20,736.88000499999998
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AB,Abr-20,Abr-20,655
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AC,Abr-20,Abr-20,707.17945636689831
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AD,May-20,May-20,669.38000499999998
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AE,May-20,May-20,687.43458311273355
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AF,Jun-20,Jun-20,678.13000499999998
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AG,Jun-20,Jun-20,682.5409009438722
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AH,Jul-20,Jul-20,659
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AI,Ago-20,Ago-20,647.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AJ,Sep-20,Sep-20,649.38000499999998
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AK,Oct-20,Oct-20,641.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AL,Nov-20,Nov-20,648.13
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AM,Dic-20,Dic-20,713
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AN,Jan-21,Jan-21,789.38
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AO,44228,2021-02-01,880.63
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AP,44256,2021-03-01,1018.75
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AQ,44287,2021-04-01,960
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AR,44317,2021-05-01,932.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AS,44348,2021-06-01,920
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AT,44378,2021-07-01,960
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AU,44409,2021-08-01,966.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AV,44440,2021-09-01,953
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AW,44440,2021-09-01,1111.8800000000001
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AX,44501,2021-11-01,1124.3800000000001
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AY,44531,2021-12-01,1026.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,AZ,44562,2022-01-01,1144
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BA,44593,2022-02-01,1138
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BB,44621,2022-03-01,1139
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BC,44652,2022-04-01,1199
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BD,44682,2022-05-01,1216.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BE,44713,2022-06-01,1235
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BF,44743,2022-07-01,1125
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BG,44774,2022-08-01,1096.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BH,44805,2022-09-01,1048
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BI,44835,2022-10-01,975.63
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BJ,44866,2022-11-01,897.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BK,44896,2022-12-01,890
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BL,44927,2023-01-01,941.88
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BM,44958,2023-02-01,965
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BN,44986,2023-03-01,980
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BO,45017,2023-04-01,1018.75
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BP,45047,2023-05-01,938.13
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BQ,45078,2023-06-01,882
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BR,45108,2023-07-01,878.75
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BS,45139,2023-08-01,889
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BT,45170,2023-09-01,898.75
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BU,45200,2023-10-01,880
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BV,45231,2023-11-01,865
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BW,45261,2023-12-01,863.13
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BX,44927,2023-01-01,889.38
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BY,44958,2023-02-01,906.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,BZ,44986,2023-03-01,906.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CA,45017,2023-04-01,898.13
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CB,45047,2023-05-01,885
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CC,45078,2023-06-01,885.63
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CD,45108,2023-07-01,896.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CE,45139,2023-08-01,874
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CF,45536,2024-09-01,815
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CG,45566,2024-10-01,842
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CH,45597,2024-11-01,802.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CI,45627,2024-12-01,791.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CJ,45658,2025-01-01,799.5
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CK,45689,2025-02-01,803.125
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CL,45717,2025-03-01,786.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CM,45748,2025-04-01,745.625
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CN,45778,2025-05-01,775
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CO,45809,2025-06-01,793.125
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CP,45839,2025-07-01,781.875
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CQ,45870,2025-08-01,774
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CR,45901,2025-09-01,765
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CS,45931,2025-10-01,752
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CT,45962,2025-11-01,748.75
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CU,45992,2025-12-01,756.25
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,16,,CV,46023,2026-01-01,821.07500000000005
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,C,,,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,D,ICIS China MID (n-1). ,ICIS China MID (n-1). ,Finance
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,E,May-18,May-18,34.434246575342463
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,F,Jun-18,Jun-18,33.139726027397259
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,G,Jul-18,Jul-18,33.1236741020548
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,H,Ago-18,Ago-18,33.023219178082194
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,I,Sep-18,Sep-18,34.434246575342463
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,J,Oct-18,Oct-18,32.783732876712328
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,K,Nov-18,Nov-18,29.126712328767123
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,L,Dic-18,Dic-18,37.075135983410952
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,M,Jan-19,Jan-19,36.264698630136984
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,N,Feb-19,Feb-19,37.753828767123281
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,O,Mar-19,Mar-19,38.410797945205474
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,P,Abr-19,Abr-19,38.585989726027393
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,Q,May-19,May-19,35.196028767123288
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,R,Jun-19,Jun-19,32.45427739726027
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,S,Jul-19,Jul-19,33.877885983410955
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,T,Ago-19,Ago-19,31.149098630136983
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,U,Sep-19,Sep-19,30.439571917808216
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,V,Oct-19,Oct-19,29.432219178082192
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,W,Nov-19,Nov-19,37.637825342465753
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,X,Dic-19,Dic-19,37.896635901082192
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,Y,Jan-20,Jan-20,38.614684931506851
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,Z,Feb-20,Feb-20,38.614684931506851
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AA,Mar-20,Mar-20,33.874272887383562
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AB,Abr-20,Abr-20,30.110260273972603
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AC,Abr-20,Abr-20,32.50894273528818
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AD,May-20,May-20,30.771307133958903
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AE,May-20,May-20,31.601273616571387
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AF,Jun-20,Jun-20,31.173543435328764
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AG,Jun-20,Jun-20,31.376311717636248
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AH,Jul-20,Jul-20,30.294139726027396
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AI,Ago-20,Ago-20,29.765486301369862
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AJ,Sep-20,Sep-20,29.851909873684932
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AK,Oct-20,Oct-20,29.489667123287674
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AL,Nov-20,Nov-20,29.794447315068489
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AM,Dic-20,Dic-20,32.776512328767126
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AN,Jan-21,Jan-21,36.287690465753421
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AO,44228,2021-02-01,40.48244046575342
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AP,44256,2021-03-01,46.831797945205473
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AQ,44287,2021-04-01,44.131068493150686
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AR,44317,2021-05-01,24.529983899042968
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AS,44348,2021-06-01,24.529983899042968
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AT,44378,2021-07-01,25.253388249953083
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AU,44409,2021-08-01,25.253388249953083
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AV,44440,2021-09-01,25.069248960630514
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AW,44440,2021-09-01,18.010317534904111
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AX,44501,2021-11-01,20.07341751780822
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AY,44531,2021-12-01,27.002711498517542
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,AZ,44562,2022-01-01,20
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BA,44593,2022-02-01,20
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BB,44621,2022-03-01,20
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BC,44652,2022-04-01,21
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BD,44682,2022-05-01,31.994201519797333
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BE,44713,2022-06-01,32.487431759054232
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BF,44743,2022-07-01,29.593814355413777
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BG,44774,2022-08-01,28.837527988553198
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BH,44805,2022-09-01,27.568282172865452
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BI,44835,2022-10-01,25.664544977397632
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BJ,44866,2022-11-01,41.035190095890407
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BK,44896,2022-12-01,40.69227764383561
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BL,44927,2023-01-01,48.654829475985053
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BM,44958,2023-02-01,49.337827950186799
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BN,44986,2023-03-01,49.255312610367675
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BO,45017,2023-04-01,52.190236074097129
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BP,45047,2023-05-01,49.095803810689915
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BQ,45078,2023-06-01,45.969807383312578
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BR,45108,2023-07-01,45.510666469240348
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BS,45139,2023-08-01,47.311117918804491
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BT,45170,2023-09-01,47.547394928518067
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BU,45200,2023-10-01,45.827422111083443
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BV,45231,2023-11-01,35.374018992777088
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BW,45261,2023-12-01,35.877641011920296
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BX,44927,2023-01-01,36.795528142057286
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BY,44958,2023-02-01,37.497477357907854
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,BZ,44986,2023-03-01,37.497477357907854
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CA,45017,2023-04-01,52.325207960951424
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CB,45047,2023-05-01,56.881264442092153
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CC,45078,2023-06-01,58.271839527825641
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CD,45108,2023-07-01,54.343859257658771
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CE,45139,2023-08-01,54.263773356911578
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CF,45536,2024-09-01,48.211712249813203
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CG,45566,2024-10-01,49.199100443835611
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CH,45597,2024-11-01,35.531371072229142
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CI,45627,2024-12-01,35.137990873599001
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CJ,45658,2025-01-01,35.168984465006226
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CK,45689,2025-02-01,33.755597226089662
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CL,45717,2025-03-01,33.349899061643839
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CM,45748,2025-04-01,31.182334431818184
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CN,45778,2025-05-01,32.293732831382314
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CO,45809,2025-06-01,40.327828019364887
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CP,45839,2025-07-01,36.432966699190537
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CQ,45870,2025-08-01,35.819055177085936
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CR,45901,2025-09-01,34.948055787795766
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CS,45931,2025-10-01,32.35730942914072
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CT,45962,2025-11-01,31.851080769489414
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CU,45992,2025-12-01,31.232798356288917
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,17,Finance,CV,46023,2026-01-01,32.332911909750941
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),C,,,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),D,ICIS China MID (n-1). ,ICIS China MID (n-1). ,Freight China-Buenaventura (reg)
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),E,May-18,May-18,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),F,Jun-18,Jun-18,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),G,Jul-18,Jul-18,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),H,Ago-18,Ago-18,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),I,Sep-18,Sep-18,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),J,Oct-18,Oct-18,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),K,Nov-18,Nov-18,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),L,Dic-18,Dic-18,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),M,Jan-19,Jan-19,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),N,Feb-19,Feb-19,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),O,Mar-19,Mar-19,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),P,Abr-19,Abr-19,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),Q,May-19,May-19,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),R,Jun-19,Jun-19,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),S,Jul-19,Jul-19,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),T,Ago-19,Ago-19,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),U,Sep-19,Sep-19,90
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),V,Oct-19,Oct-19,91
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),W,Nov-19,Nov-19,92.728999999999985
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),X,Dic-19,Dic-19,94.490850999999978
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),Y,Jan-20,Jan-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),Z,Feb-20,Feb-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AA,Mar-20,Mar-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AB,Abr-20,Abr-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AC,Abr-20,Abr-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AD,May-20,May-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AE,May-20,May-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AF,Jun-20,Jun-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AG,Jun-20,Jun-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AH,Jul-20,Jul-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AI,Ago-20,Ago-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AJ,Sep-20,Sep-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AK,Oct-20,Oct-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AL,Nov-20,Nov-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AM,Dic-20,Dic-20,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AN,Jan-21,Jan-21,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AO,44228,2021-02-01,96.28617716899997
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,18,Freight China-Buenaventura (Regular),AP,44256,2021-03-01,96.28617716899997
